ï»¿College_id,College_name,survey_year,faculty_name,department_name,levell,programme_id,programme,discipline_group_id,discipline_group,discipline,type,year,id,total_general_total,total_general_females,total_sc_total,total_sc_females,total_st_total,total_st_females,total_obc_total,total_obc_females,total_total_persons,total_total_females,total_remarks_id,pwd_general_total,pwd_general_females,pwd_sc_total,pwd_sc_females,pwd_st_total,pwd_st_females,pwd_obc_total,pwd_obc_females,pwd_total_persons,pwd_total_females,pwd_remarks_id,muslim_minority_general_total,muslim_minority_general_females,muslim_minority_sc_total,muslim_minority_sc_females,muslim_minority_st_total,muslim_minority_st_females,muslim_minority_obc_total,muslim_minority_obc_females,muslim_minority_total_persons,muslim_minority_total_females,muslim_minority_remarks_id,other_minority_general_total,other_minority_general_females,other_minority_sc_total,other_minority_sc_females,other_minority_st_total,other_minority_st_females,other_minority_obc_total,other_minority_obc_females,other_minority_total_persons,other_minority_total_females,other_minority_remarks_id,passion_interest
12594,"GAUTAM BUDDHA MAHAVIDYALAYA, SAIDABAD, HANDIA,",2015,,,Under Graduate,12,B.Com.-Bachelor of Commerce,9,Commerce,COMMERCE,Self Financing,3,4403092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"* Accounting and Finance
* Business Management
* Entrepreneurship
* Data Analytics
* Investments
* Taxation
* Marketing
* Supply Chain Management
* Risk Management
* Financial Planning
* Corporate Finance
* Economics
* Business Law
* Statistics
* Research and Analysis"
6898,SHRI U H CHAUDHARY ARTS COLLEGE VADGAM,2015,,,Under Graduate,6,B.A.-Bachelor of Arts,178,Arts,Sanskrit,Self Financing,3,4403366,4.0,1.0,18.0,6.0,0.0,0.0,22.0,3.0,44,10,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"* Literature
* History
* Philosophy
* Languages
* Anthropology
* Archaeology
* Art History
* Music
* Theatre
* Gender Studies
* Cultural Studies
* Environmental Studies
* International Relations
* Social Work"
18064,"Visakha Institute of Engineering & Technology, 57th Division, Narava, PIN- 530027(CC-NT)",2015,,,Under Graduate,36,B.Tech.-Bachelor of Technology,19,Electrical Engineering,EEE,Self Financing,2,4403448,20.0,0.0,6.0,1.0,1.0,0.0,62.0,4.0,89,5,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"* Problem-solving
* Innovation
* Engineering design
* Mathematical modeling
* Physics
* Materials science
* Computer programming
* Robotics
* Artificial intelligence
* Energy systems
* Transportation
* Healthcare technology
* Environmental sustainability
* Leadership
* Teamwork
* Research"
10335,"Sai Institute of Engg. & Tech, Manawala",2015,,,Under Graduate,36,B.Tech.-Bachelor of Technology,185,Information Technology,IT,Self Financing,4,4404058,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"* Curiosity about technology
* Interest in solving complex problems
* Passion for innovation and creation
* Fascination with scientific principles
* Desire to contribute to technological advancements
* Interest in computer science, electrical engineering, or other technical fields
* Ambitions to pursue a career in engineering or technology
* Love of math, physics, and other STEM subjects
* Eagerness to apply knowledge to real-world challenges
* Determination to make a difference through technological advancements"
10335,"Sai Institute of Engg. & Tech, Manawala",2015,,,Under Graduate,36,B.Tech.-Bachelor of Technology,20,Electronics Engineering,Electronics,Self Financing,1,4404063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"* Interest in science, technology, engineering, and mathematics (STEM)
* Aptitude for problem-Solving and critical thinking
* Curiosity about how things work
* Desire to create and innovate
* Interest in hands-on learning and experimentation
* Aspiration to pursue a career in engineering or a related field
* Enthusiasm for research and development
* Ambition to solve real-world problems through technological solutions
* Drive to make a positive impact on society through engineering"
22183,"Divya Shikhsha Gurukul College of Education, Village Ghollu Majra, Derabassi-Lalru Highway, Distt. Mohali",2015,,,Under Graduate,17,B.Ed.-Bachelor of Education,12,Education,All,Self Financing,2,4405135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"* Passion for teaching and education
* Desire to make a positive impact on students' lives
* Interest in child development and learning theories
* Commitment to fostering inclusive and equitable learning environments
* Curiosity about innovative teaching methods and technologies
* Strong interpersonal and communication skills
* Ability to inspire, motivate, and engage students
* Interest in educational policy and curriculum development
* Passion for research and inquiry-based learning
* Aspiration to become a transformative educator"
9570,Institute of Nursing Sciences,2015,,,Under Graduate,31,B.Sc.(Nursing)-Bachelor of Science in Nursing,72,Nursing,Nursing,Self Financing,1,4405680,9.0,7.0,6.0,4.0,2.0,2.0,13.0,7.0,30,20,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"* Caring for others
* Improving patient outcomes
* Advancing medical knowledge
* Promoting health and wellness
* Providing emotional support
* Working in a challenging and rewarding environment
* Making a difference in people's lives
* Personal growth and development
* Leadership and management opportunities
* Research and innovation"
45322,"DEWANHAT MAHAVIDYALAYA, COOCHBEHAR",2015,,,Under Graduate,6,B.A.-Bachelor of Arts,178,Arts,Philosophy,General,3,4406018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"* Literature
* History
* Philosophy
* Linguistics
* Psychology
* Sociology
* Political Science
* Economics
* Anthropology
* Art History
* Music
* Foreign Languages
* Writing
* Theatre
* Film Studies
* Religion
* Women's Studies
* Gender Studies
* Environmental Studies"
25608,Ponugoti Madhav Rao Law College,2015,,,Under Graduate,87,L.L.B.-Bachelor of Law or Laws,52,Law,English,General,3,4406335,141.0,13.0,39.0,2.0,17.0,1.0,0.0,0.0,197,16,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,13.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,4.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"* A passion for justice and fairness
* An interest in advocacy and public speaking
* A desire to make a positive impact on society
* An inquiring mind and a love of critical thinking
* Strong analytical and problem-solving skills
* Good communication and interpersonal skills
* Leadership qualities
* A willingness to work hard and persevere"
16417,"Apollo Gleneagles College of Nursing,",2015,,,Under Graduate,31,B.Sc.(Nursing)-Bachelor of Science in Nursing,72,Nursing,Nursing,Self Financing,2,4406914,71.0,71.0,10.0,10.0,4.0,4.0,5.0,5.0,90,90,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"* Desire to make a meaningful difference in the lives of others
* Compassion for those in need of healthcare
* Strong interest in medical science and human biology
* Aptitude for critical thinking, problem-solving, and decision-making
* Excellent communication and interpersonal skills
* Passion for health education and promoting wellness
* Willingness to work long hours and handle physically demanding tasks
* Commitment to providing holistic patient care
* Interest in the latest advancements in healthcare technology
* Desire to specialize in a specific area of nursing, such as critical care, pediatrics, or mental health"
9438,Rayburn College,2015,,,Under Graduate,12,B.Com.-Bachelor of Commerce,9,Commerce,Commerce,General,1,4406985,0.0,0.0,0.0,0.0,40.0,12.0,0.0,0.0,40,12,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"* Interest in finance and accounting
* Aspiration to become a chartered accountant or financial analyst
* Desire to gain knowledge in taxation, auditing, and corporate finance
* Interest in business administration and management
* Passion for solving business problems and making financial decisions
* Ambition to start a business or work in the corporate sector
* Desire to understand the economic and market environment
* Interest in globalization and international trade
* Passion for data analysis and business intelligence
* Inclination towards entrepreneurship and innovation
* Curiosity about the financial markets and investments
* Interest in risk management and compliance
* Desire to work in a fast-paced and dynamic business environment"
6720,SMT P R PATEL ARTS COLLEGE PALASAR,2015,,,Under Graduate,6,B.A.-Bachelor of Arts,178,Arts,Sociology,General,3,4407268,10.0,6.0,5.0,5.0,0.0,0.0,17.0,2.0,32,13,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"* History
* Political Science
* Economics
* Sociology
* Psychology
* English Literature
* Foreign Languages
* Philosophy
* Religion
* Art History
* Music
* Theatre"
175,"BHAGWAN MAHAVIR COLLEGE OF ENGG. AND TECH., SURAT 006",2015,,,Under Graduate,50,B.E.-Bachelor of Engineering,16,Civil Engineering,Civil,Self Financing,1,4407888,160.0,12.0,6.0,2.0,17.0,0.0,40.0,2.0,223,16,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"* Interest in solving complex technical problems
* Passion for designing and building new technologies
* Curiosity about how things work
* Desire to make a meaningful impact on society
* Aptitude for mathematics and science
* Enjoyment of hands-on projects
* Strong analytical and critical thinking skills
* Appreciation of innovation and creativity
* Ambition to lead and manage engineering teams
* Aspiration to contribute to the advancement of technological knowledge"
6320,Haldia Institute of Management 175,2015,,,Under Graduate,44,B.B.M.-Bachelor of Business Management,55,Business Management,(Hons) Specialisation in Hospital Management,Self Financing,1,4408030,47.0,22.0,6.0,2.0,0.0,0.0,6.0,3.0,59,27,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"* Interest in business operations and management
* Desire to develop leadership and decision-making skills
* Passion for problem-solving and strategic planning
* Aspiration to start or manage a business venture
* Inclination towards financial management and marketing
* Enthusiasm for teamwork and collaboration
* Curiosity about the latest business trends and technologies
* Strong analytical and communication abilities"
43656,"C.H.M.M. College of Advanced Studies, Palayamkunnu, Varkala",2015,,,Under Graduate,12,B.Com.-Bachelor of Commerce,9,Commerce,Commerce,Self Financing,1,4408324,7.0,3.0,1.0,1.0,0.0,0.0,44.0,16.0,52,20,,,,,,,,0.0,0.0,0,0,1.0,,,,,,,35.0,10.0,35.0,10.0,1.0,,,,,,,9.0,6.0,9.0,6.0,1.0,"* Business management
* Accounting
* Finance
* Taxation
* Marketing
* Entrepreneurship
* Management information systems
* Business analytics
* Auditing
* Corporate finance
* Financial planning
* Investment management
* Risk management"
41377,"Bharati Vidyapeeths College of Engineering for Women, Pune",2015,,,Under Graduate,50,B.E.-Bachelor of Engineering,17,Computer Engineering,Computer Engineering,General,3,4408605,51.0,51.0,8.0,8.0,3.0,3.0,14.0,14.0,76,76,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"* Problem-solving
* Analytical thinking
* Creative design
* Technological innovation
* Mathematics and physics
* Mechanical, electrical, or civil engineering
* Building and infrastructure
* Energy and sustainability
* Robotics and automation
* Artificial intelligence and machine learning"
47980,"UMIYA KANYA SHIKSHA MAHAVIDYALYA MANDLESHWAR, KHARGONE",2015,,,Under Graduate,17,B.Ed.-Bachelor of Education,12,Education,Education,General,1,4408638,28.0,28.0,18.0,18.0,17.0,17.0,37.0,37.0,100,100,,,,,,,,,,0,0,1.0,,,,,,,,,,,3.0,,,,,,,,,,,3.0,"* Interest in teaching and working with children
* Passion for shaping young minds
* Desire to make a positive impact on society
* Curiosity in human development and learning
* Enjoyment of planning and delivering educational experiences
* Interest in research and innovation in education
* Commitment to lifelong learning and professional growth"
11548,"DDMP Degree College, PO Mandoli. Sugh Bhatoli. Distt Kangra",2015,,,Under Graduate,12,B.Com.-Bachelor of Commerce,9,Commerce,Commerce,Self Financing,3,4409530,24.0,10.0,5.0,2.0,0.0,0.0,9.0,0.0,38,12,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"* Interest in accounting, finance, and economics
* Aspiration to pursue a career in business, accounting, or finance
* Passion for understanding business operations and financial management
* Desire to develop strong analytical, problem-solving, and decision-making skills
* Ambition to start their own business or work in a corporate environment
* Interest in managing and interpreting financial data
* Aptitude for numerical and analytical tasks
* Appreciation for the role of commerce in society and the global economy"
23081,Ashutosh Maharaj College of Management and Technology,2015,,,Under Graduate,54,B.H.M.-Bachelor of Hotel Management,57,Hotel Management,BHM,Self Financing,1,4410021,8.0,1.0,2.0,0.0,15.0,5.0,2.0,0.0,27,6,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"* Interest in the hospitality industry
* Passion for serving others
* Enjoyment of working with people
* Strong organizational and multitasking skills
* Ability to work under pressure
* Creativity and innovation
* Entrepreneurial spirit
* Desire to travel and experience different cultures
* Interest in food and beverage"
39956,NATHDWARA INSTITUTE OF BIOTECHNOLOGY AND MANAGEMENT,2015,,,Under Graduate,12,B.Com.-Bachelor of Commerce,9,Commerce,COMMERCE,Self Financing,2,4410855,37.0,14.0,0.0,0.0,0.0,0.0,11.0,2.0,48,16,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"* Business and finance
* Accounting
* Taxation
* Economics
* Banking
* Investment
* Marketing
* Management
* Entrepreneurship"
42352,"SRI GANESH JI GRAM VIKAS SHIKSHAN SANSTHAN MAHAVIDYALAYA, BHUJGI, AMBEDKARNAGAR",2015,,,Under Graduate,6,B.A.-Bachelor of Arts,178,Arts,Arts,Self Financing,1,4411632,72.0,41.0,79.0,36.0,0.0,0.0,183.0,98.0,334,175,,,,,,,,,,0,0,1.0,20.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,9.0,,,,,,,,,,0.0,0.0,1.0,"* History
* Literature
* Philosophy
* Art History
* Music
* Theatre
* Writing
* Foreign Languages
* Linguistics
* Anthropology
* Sociology
* Psychology"
50088,"MAJOR S D SINGH MAHAVIDYALAYA, SAKWAI",2015,,,Under Graduate,12,B.Com.-Bachelor of Commerce,9,Commerce,commerce,Self Financing,2,4412641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"* Finance
* Accounting
* Taxation
* Auditing
* Marketing
* Management
* Economics
* Business analytics
* Entrepreneurship
* Financial planning
* Banking
* Investment"
9275,C495 Sri LKET's Degree College Yadgir,2015,,,Under Graduate,12,B.Com.-Bachelor of Commerce,9,Commerce,COMMERCE,General,1,4412685,0.0,0.0,7.0,2.0,1.0,0.0,22.0,2.0,30,4,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"* Accounting and finance
* Business management
* Economics
* Marketing
* Taxation
* Auditing
* Investment banking
* Financial analysis
* Consulting
* Entrepreneurship"
47423,"SWAMI VIVEKANANDA MAHAVIDYALAYA, MOHANPUR",2015,,,Under Graduate,6,B.A.-Bachelor of Arts,178,Arts,Education,General,1,4413168,41.0,8.0,120.0,24.0,23.0,6.0,104.0,24.0,288,62,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"* Philosophy
* History
* Literature
* Languages
* Anthropology
* Sociology
* Psychology
* Music
* Art
* Theater"
16606,Sri Rangapoopathy College of Engineering,2015,,,Under Graduate,50,B.E.-Bachelor of Engineering,23,Mechanical Engineering,MECHANICAL ENGINEERING,Self Financing,1,4372271,13.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,28,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"* Interest in solving complex scientific and mathematical problems
* Passion for designing and building structures, machines, or systems
* Interest in applying engineering principles to solve real-world problems
* Passion for innovation and creativity
* Interest in working with computers and technology
* Passion for teamwork and collaboration
* Interest in sustainability and environmental issues
* Passion for learning about new technologies and advancements
* Interest in developing leadership and communication skills
* Passion for contributing to society through engineering solutions"
45323,"DINHATA COLLEGE, COOCHBEHAR",2015,,,Under Graduate,176,B.A.(Hons)-Bachelor of Arts (Honors),31,English,ENGLISH,General,3,4415599,29.0,17.0,25.0,10.0,0.0,0.0,22.0,12.0,76,39,,,,,,,,,,0,0,1.0,,,,,,,,,0.0,0.0,1.0,,,,,,,,,0.0,0.0,1.0,"* Literature and writing
* History and culture
* Philosophy and critical thinking
* Languages and global studies
* Arts and creative expression
* Social sciences and human behavior
* International relations and global affairs
* Political science and policy
* Sociology and social justice
* Economics and finance
* Anthropology and archaeology
* Gender and sexuality studies
* Media and communication studies
* Environmental studies and sustainability"
45323,"DINHATA COLLEGE, COOCHBEHAR",2015,,,Under Graduate,12,B.Com.-Bachelor of Commerce,9,Commerce,COMMERCE,General,1,4415615,8.0,4.0,2.0,0.0,0.0,0.0,1.0,1.0,11,5,,,,,,,,,,0,0,1.0,,,,,,,,,0.0,0.0,1.0,,,,,,,,,0.0,0.0,1.0,"* Interest in business and finance
* Aptitude in mathematics and economics
* Passion for accounting and taxation
* Desire to pursue a career in management or finance
* Interest in entrepreneurship and business development
* Aspiration to become a chartered accountant or financial analyst
* Desire to develop analytical and problem-solving skills
* Passion for understanding the global economy and business trends
* Interest in data analysis and business intelligence
* Aptitude for leadership and teamwork in business environments"
690,Government Medical College,2015,,,Under Graduate,129,M.B.B.S.-Bachelor of Medicine and Bachelor of Surgery,68,General Medicine,Medicine,General,1,4416446,80.0,37.0,10.0,6.0,22.0,12.0,38.0,17.0,150,72,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,,2.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,5.0,4.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"* Fascination with the human body and its intricacies
* Desire to help others and improve health outcomes
* Interest in science, particularly biology and chemistry
* Passion for problem-solving and critical thinking
* Enjoyment of working in a fast-paced and demanding environment
* Appreciation of the complexities of the healthcare system
* Strong communication and interpersonal skills
* Desire to make a meaningful contribution to society
* Interest in research and advancements in medical knowledge
* Willingness to commit to a challenging and rewarding career path"
